example_id,statement,legal_passages,label,score 
q-185,Nếu một người phạm tội vu khống và làm cho nạn nhân tự sát thì phải ngồi tù từ 3 đến 7 năm.,"3. Phạm tội thuộc một trong các trường hợp sau đây, thì bị phạt tù từ 03 năm đến 07 năm:

a) Vì động cơ đê hèn",Yes,8.595433721580012
q-83,"Người lao động có quyền đơn phương chấm dứt hợp đồng lao động mà không có quyền từ chối làm việc nếu có nguy cơ rõ ràng đe dọa trực tiếp đến tính mạng, sức khỏe trong qua trình thực hiện công việc.","d) Từ chối làm việc nếu có nguy cơ rõ ràng đe dọa trực tiếp đến tính mạng, sức khỏe trong quá trình thực hiện công việc",No,28.961899989001694
q-273,Tài sản được giao theo phương thức do các bên thỏa thuận; nếu không có thỏa thuận thì tài sản do bên bán giao một lần và trực tiếp cho bên mua.,"Phương thức giao tài sản

1. Tài sản được giao theo phương thức do các bên thỏa thuận; nếu không có thỏa thuận thì tài sản do bên bán giao một lần và trực tiếp cho bên mua",Yes,11.376665786504761
q-213,"Mua bán, tàng trữ trái phép tài khoản ngân hàng từ 50 tài khoản đến dưới 200 tài khoản sẽ bị phạt tù từ 3 tháng đến 2 năm.","2. Phạm tội thuộc một trong những trường hợp sau đây, thì bị phạt tiền từ 100.000.000 đồng đến 200.000.000 đồng hoặc phạt tù từ 03 tháng đến 02 năm:

a) Thu thập, tàng trữ, trao đổi, mua bán, công khai hóa trái phép thông tin về tài khoản ngân hàng của người khác với số lượng từ 50 tài khoản đến dưới 200 tài khoản",Yes,18.089650503690816
q-16,Trong phát triển sự nghiệp giáo dục thì nhà nước giữa vai trò chủ đạo.,"2. Nhà nước giữ vai trò chủ đạo trong phát triển sự nghiệp giáo dục. Thực hiện đa dạng hóa các loại hình cơ sở giáo dục và hình thức giáo dục; khuyến khích, huy động và tạo điều kiện để tổ chức, cá nhân tham gia phát triển sự nghiệp giáo dục; khuyến khích phát triển cơ sở giáo dục dân lập, tư thục đáp ứng nhu cầu xã hội về giáo dục chất lượng cao",Yes,4.048082219013692
q-220,"Người dùng bói toán, đồng bóng hoặc các hình thức mê tín, dị đoan mà chưa được xóa án tích thì chỉ bị đóng phạt từ 2.000.000 đồng.","Tội hành nghề mê tín, dị đoan

1. Người nào dùng bói toán, đồng bóng hoặc các hình thức mê tín, dị đoan khác đã bị xử phạt vi phạm hành chính về hành vi này hoặc đã bị kết án về tội này, chưa được xóa án tích mà còn vi phạm, thì bị phạt tiền từ 10.000.000 đồng đến 100.000.000 đồng, phạt cải tạo không giam giữ đến 03 năm hoặc phạt tù từ 06 tháng đến 03 năm",No,16.26566807127989
q-179,Người bị kết án được miễn chấp hành hình phạt chỉ khi chết.,"Miễn chấp hành hình phạt

1. Người bị kết án được miễn chấp hành hình phạt khi được đặc xá hoặc đại xá",No,5.630191295594324
q-156,Tòa án nhân dân có thẩm quyền giải quyết tranh chấp lao động cá nhân.,"Thẩm quyền giải quyết tranh chấp lao động cá nhân

Cơ quan, tổ chức, cá nhân có thẩm quyền giải quyết tranh chấp lao động cá nhân bao gồm:

1. Hòa giải viên lao động",Yes,5.540049575716688
q-587,"Người tập sự hành nghề luật sư được liên hệ với cá nhân, cơ quan, tổ chức để đại diện cho luật sư hướng dẫn tập sự cung cấp thông tin pháp lý và ký hợp đồng dịch vụ pháp lý với khách hàng.","Quyền của người tập sự

1. Được luật sư hướng dẫn cập nhật kiến thức pháp luật, kỹ năng tham gia tố tụng, kỹ năng tư vấn pháp luật, kỹ năng đại diện ngoài tố tụng, thực hiện dịch vụ pháp lý khác, kỹ năng quản trị, điều hành tổ chức hành nghề luật sư, việc thực hiện Quy tắc đạo đức và ứng xử nghề nghiệp luật sư Việt Nam, quyền, nghĩa vụ của người tập sự",No,8.643898342487986
q-538,Hội đồng kiểm tra do Bộ Giáo dục và Đào tạo thành lập không có thẩm quyền tổ chức kiểm tra kết quả tập sự hành nghề luật sư.,3. Bộ Tư pháp có trách nhiệm hướng dẫn và giám sát việc tổ chức kiểm tra kết quả tập sự hành nghề luật sư.,Yes,6.708712377658083
q-576,Tổ chức hành nghề luật sư có thể bị thu hồi Giấy đăng ký hoạt động.,"2. Giấy đăng ký hoạt động của chi nhánh của tổ chức hành nghề luật sư bị thu hồi khi thuộc một trong các trường hợp sau đây:

a) Tổ chức hành nghề luật sư thành lập chi nhánh bị thu hồi Giấy đăng ký hoạt động theo quy định tại khoản 1 Điều này",Yes,5.574318474117138
q-9,Tiếng Việt là ngoại ngữ chính thức dùng trong cơ sở giáo dục.,"Ngôn ngữ, chữ viết dùng trong cơ sở giáo dục

1. Tiếng Việt là ngôn ngữ chính thức dùng trong cơ sở giáo dục. Căn cứ vào mục tiêu giáo dục và yêu cầu cụ thể về nội dung giáo dục, Chính phủ quy định việc dạy và học bằng tiếng nước ngoài trong cơ sở giáo dục",No,6.201692375984729
q-117,"Người sử dụng lao động tuyển người vào học nghề, tập nghề để làm việc cho mình thì không phải đăng ký hoạt động giáo dục nghề nghiệp; được thu học phí; phải ký hợp đồng đào tạo theo quy định của Luật Giáo dục nghề nghiệp.","3. Người sử dụng lao động tuyển người vào học nghề, tập nghề để làm việc cho mình thì không phải đăng ký hoạt động giáo dục nghề nghiệp; không được thu học phí; phải ký hợp đồng đào tạo theo quy định của Luật Giáo dục nghề nghiệp",No,32.17393548604464
q-36,Nhà giáo không được phép ký hợp đồng thỉnh giảng hoặc nghiên cứu khoa học tại cơ sở giáo dục khác hoặc cơ sở nghiên cứu khoa học.,"3. Được hợp đồng thỉnh giảng, nghiên cứu khoa học tại cơ sở giáo dục khác hoặc cơ sở nghiên cứu khoa học",No,19.340493473374693
q-144,Người sử dụng lao động có thể áp dụng hình thức xử lý kỷ luật sa thải đối với người lao động khi xử lý kỷ luật lao động.,"Hình thức xử lý kỷ luật lao động

1. Khiển trách",Yes,8.611946647413758
q-10,Người dân tộc được khuyến khích học chữ của dân tộc mình.,"2. Nhà nước khuyến khích, tạo điều kiện để người dân tộc thiểu số được học tiếng nói, chữ viết của dân tộc mình theo quy định của Chính phủ; người khuyết tật nghe, nói được học bằng ngôn ngữ ký hiệu, người khuyết tật nhìn được học bằng chữ nổi Braille theo quy định của Luật Người khuyết tật",Yes,7.042998359024088
q-443,"Bộ Kế hoạch và Đầu tư không có thẩm quyền thu hồi Giấy phép thành lập của chi nhánh, công ty luật nước ngoài.","2. Bộ Tư pháp quyết định thu hồi Giấy phép thành lập của chi nhánh, công ty luật nước ngoài",Yes,8.260487370259687
q-70,"Việc thông báo lưu trú phải được thực hiện trực tiếp, không được sử dụng điện thoại hay các phương tiện điện tử.","2. Việc thông báo lưu trú được thực hiện trực tiếp, bằng điện thoại, phương tiện điện tử hoặc phương tiện khác do Bộ trưởng Bộ Công an quy định",No,10.66616386304816
q-267,"Theo quy định tại điều 309 Bộ luật dân sự năm 2015, bên cầm cố là bên giao tài sản thuộc quyền sở hữu cuả mình cho bên nhận cầm cố.","Cầm cố tài sản

Cầm cố tài sản là việc một bên (sau đây gọi là bên cầm cố) giao tài sản thuộc quyền sở hữu của mình cho bên kia (sau đây gọi là bên nhận cầm cố) để bảo đảm thực hiện nghĩa vụ.",Yes,5.588006316411865
q-476,Báo cáo quá trình tập sự hành nghề luật sư của người tập sự chỉ cần có xác nhận của tổ chức hành nghề luật sư nhận tập sự.,"2. Báo cáo quá trình tập sự hành nghề luật sư của người tập sự phải có nhận xét, chữ ký của luật sư hướng dẫn theo quy định tại khoản 3 Điều 13 của Thông tư này, xác nhận của tổ chức hành nghề luật sư nhận tập sự và đánh giá của Đoàn luật sư về tư cách đạo đức, ý thức tuân thủ pháp luật của người tập sự.",No,9.569060628344925
q-518,Thời gian tập sự hành nghề luật sư là 12 tháng kể từ ngày Ban chủ nhiệm Đoàn luật sư ra quyết định về việc đăng ký tập sự hành nghề luật sư.,"Thời gian tập sự hành nghề luật sư

1. Thời gian tập sự hành nghề luật sư là mười hai tháng kể từ ngày Ban chủ nhiệm Đoàn luật sư ra quyết định về việc đăng ký tập sự hành nghề luật sư; người được giảm thời gian tập sự hành nghề luật sư theo quy định tại khoản 2 Điều 16 của Luật luật sư thì thời gian tập sự hành nghề luật sư là bốn tháng; người được giảm thời gian tập sự hành nghề luật sư theo quy định tại khoản 3 Điều 16 của Luật luật sư thì thời gian tập sự hành nghề luật sư là sáu tháng",Yes,19.812394109382897
q-348,Cha mẹ phải bồi thường mọi thiệt hại do con gây ra.,"Bồi thường thiệt hại do con gây ra

Cha mẹ phải bồi thường thiệt hại do con chưa thành niên, con đã thành niên mất năng lực hành vi dân sự gây ra theo quy định của Bộ luật dân sự.",No,3.109706211740679
