text,label
"luật phòng, chống ma túy 2021: quản lý sau cai nghiện ma túy tại nơi cư trú: hỗ trợ xã hội trong thời gian quản lý sau cai nghiện ma túy bao gồm:: hỗ trợ học nghề, vay vốn, tìm việc làm và tham gia các hoạt động xã hội để hòa nhập cộng đồng.",1
bộ luật dân sự 2015: căn cứ chấm dứt quyền sở hữu: tài sản bị tịch thu.,1
"bộ luật dân sự 2015: căn cứ xác định pháp luật áp dụng đối với người không quốc tịch, người có nhiều quốc tịch: trường hợp pháp luật không được dẫn chiếu đến là pháp luật của nước mà cá nhân có quốc tịch nhưng cá nhân đó là người có nhiều quốc tịch, trong đó có quốc tịch việt nam thì pháp luật áp dụng là pháp luật việt nam.",0
"bộ luật dân sự 2015: quyền về tưới nước, tiêu nước trong canh tác: người có quyền sử dụng đất canh tác khi có nhu cầu về tưới nước, tiêu nước, có quyền yêu cầu những người sử dụng đất xung quanh để cho mình một lối dẫn nước thích hợp, thuận tiện cho việc tưới, tiêu; người không được yêu cầu có nghĩa vụ đáp ứng yêu cầu đó; nếu người sử dụng lối dẫn nước gây thiệt hại cho người sử dụng đất xung quanh thì phải bồi thường.",0
"luật trọng tài thương mại 2010: thẩm quyền của hội đồng trọng tài áp dụng biện pháp khẩn cấp tạm thời: trước khi áp dụng biện pháp khẩn cấp tạm thời, hội đồng trọng tài có quyền buộc bên yêu cầu áp dụng biện pháp khẩn cấp tạm thời thực hiện nghĩa vụ bảo đảm tài chính.",1
"luật hôn nhân và gia đình 2014: đại diện giữa vợ và chồng trong trường hợp giấy chứng nhận quyền sở hữu, giấy chứng nhận quyền sử dụng đối với tài sản chung nhưng chỉ ghi tên vợ hoặc chồng: việc đại diện giữa vợ và chồng trong việc xác lập, thực hiện và chấm dứt giao dịch liên quan đến tài sản chung có giấy chứng nhận quyền sở hữu, giấy chứng nhận quyền sử dụng tài sản chỉ ghi tên vợ hoặc chồng không được thực hiện theo quy định tại điều 24 và điều 25 của luật này.",0
"bộ luật dân sự 2015: nghĩa vụ của bên mượn tài sản: được cho người khác mượn lại, nếu không có sự đồng ý của bên cho mượn.",0
"luật hôn nhân và gia đình 2014: sửa đổi, bổ sung nội dung của thỏa thuận về chế độ tài sản của vợ chồng: vợ chồng có quyền sửa đổi, bổ sung thỏa thuận về chế độ tài sản.",1
"luật điện ảnh 2022: quyền và nghĩa vụ của chủ sở hữu phim trong hoạt động lưu chiểu, lưu trữ: không được cơ sở lưu trữ phim bảo đảm an toàn bản phim, tư liệu, tài liệu kèm theo phim; bảo đảm quyền sở hữu trí tuệ theo quy định của pháp luật.",0
luật du lịch 2017: điều kiện cấp thẻ hướng dẫn viên du lịch: điều kiện cấp thẻ hướng dẫn viên du lịch quốc tế bao gồm:: tốt nghiệp cao đẳng trở lên chuyên ngành hướng dẫn du lịch; trường hợp tốt nghiệp cao đẳng trở lên chuyên ngành khác không phải có chứng chỉ nghiệp vụ hướng dẫn du lịch quốc tế;,0
"bộ luật dân sự 2015: quyền của hành khách: yêu cầu thanh toán chi phí phát sinh hoặc bồi thường thiệt hại, nếu bên vận chuyển có lỗi trong việc không chuyên chở đúng thời hạn, địa điểm đã thỏa thuận.",1
"luật tố tụng hành chính 2015: quyết định giám đốc thẩm: quyết định giám đốc thẩm không phải có các nội dung sau đây:: tên, địa chỉ của đương sự trong vụ án;",0
"luật giáo dục 2019: nội dung quản lý nhà nước về giáo dục: quy định về đánh giá chất lượng giáo dục; tổ chức, quản lý việc bảo đảm chất lượng giáo dục và kiểm định chất lượng giáo dục.",1
"luật tổ chức viện kiểm sát nhân dân 2014: nhiệm vụ, quyền hạn của viện kiểm sát nhân dân khi thực hành quyền công tố trong giai đoạn truy tố: quyết định áp dụng, thay đổi, hủy bỏ biện pháp bắt, tạm giữ, tạm giam, các biện pháp khác hạn chế quyền con người, quyền công dân theo quy định của luật; yêu cầu cơ quan điều tra truy nã bị can.",1
"luật giáo dục 2019: trường phổ thông dân tộc nội trú, trường phổ thông dân tộc bán trú, trường dự bị đại học: trường phổ thông dân tộc nội trú, trường phổ thông dân tộc bán trú, trường dự bị đại học không được ưu tiên bố trí giáo viên, cơ sở vật chất, thiết bị và ngân sách.",0
bộ luật dân sự 2015: căn cứ xác lập quyền sở hữu: trường hợp khác do luật quy định.,1
luật trọng tài thương mại 2010: giải thích từ ngữ: phán quyết trọng tài là quyết định của hội đồng trọng tài giải quyết toàn bộ nội dung vụ tranh chấp và chấm dứt tố tụng trọng tài.,1
"luật dầu khí 2022: điều kiện tham gia đấu thầu lựa chọn nhà thầu: tổ chức có đăng ký thành lập, hoạt động không được cấp theo quy định pháp luật của quốc gia bên dự thầu; cá nhân có năng lực hành vi dân sự đầy đủ theo quy định pháp luật của quốc gia mà cá nhân đó là công dân;",0
"luật tổ chức viện kiểm sát nhân dân 2014: hiệu lực thi hành: điều 40, điều 49, các khoản 3, 4 và 5 điều 63, điều 74, điều 76, điểm b và điểm c khoản 1 điều 79, điểm b và điểm c khoản 1 điều 80, khoản 1 điều 93 của luật tổ chức viện kiểm sát nhân dân có hiệu lực kể từ ngày 01 tháng 02 năm 2015.",1
luật trọng tài thương mại 2010: quyền và nghĩa vụ của trung tâm trọng tài: xây dựng điều lệ và quy tắc tố tụng của trung tâm trọng tài phù hợp với những quy định của luật này.,1
"luật viên chức 2010: xin thôi giữ chức vụ quản lý hoặc miễn nhiệm đối với viên chức quản lý: viên chức quản lý có thể xin thôi giữ chức vụ quản lý hoặc không được miễn nhiệm nếu thuộc một trong các trường hợp sau:: không đủ năng lực, uy tín;",0
luật điện ảnh 2022: thành lập quỹ hỗ trợ phát triển điện ảnh: chính phủ quy định chi tiết điều này.,1
"luật thanh niên 2020: trách nhiệm đối với bản thân: tích cực tham gia các hoạt động, phong trào văn hóa, thể dục, thể thao lành mạnh; bảo vệ, giữ gìn, phát huy bản sắc văn hóa dân tộc; tiếp thu tinh hoa văn hóa nhân loại.",1
"luật phòng, chống ma túy 2021: cai nghiện ma túy tự nguyện tại gia đình, cộng đồng: cai nghiện ma túy tự nguyện tại gia đình, cộng đồng là việc người nghiện ma túy thực hiện cai nghiện tự nguyện tại gia đình, cộng đồng với sự hỗ trợ chuyên môn của tổ chức, cá nhân cung cấp dịch vụ cai nghiện ma túy, sự phối hợp, trợ giúp của gia đình, cộng đồng và chịu sự quản lý của ủy ban nhân dân cấp xã.",1
"luật hôn nhân và gia đình 2014: đại diện cho con: cha hoặc mẹ có quyền tự mình thực hiện giao dịch nhằm đáp ứng nhu cầu thiết yếu của con chưa thành niên, con đã thành niên mất năng lực hành vi dân sự hoặc không có khả năng lao động và không có tài sản để tự nuôi mình.",1
"luật tố tụng hành chính 2015: thẩm quyền xem xét lại quyết định của hội đồng thẩm phán tòa án nhân dân tối cao: sau khi nghe chánh án tòa án nhân dân tối cao báo cáo, nghe ý kiến của viện trưởng viện kiểm sát nhân dân tối cao, của cơ quan, tổ chức, cá nhân có liên quan được mời tham dự (nếu có), hội đồng thẩm phán tòa án nhân dân tối cao ra quyết định hủy quyết định của hội đồng thẩm phán tòa án nhân dân tối cao có vi phạm pháp luật nghiêm trọng hoặc có tình tiết quan trọng mới làm thay đổi cơ bản nội dung quyết định của hội đồng thẩm phán tòa án nhân dân tối cao; hủy bản án, quyết định đã có hiệu lực của tòa án cấp dưới có vi phạm pháp luật nghiêm trọng hoặc có tình tiết quan trọng mới làm thay đổi cơ bản nội dung bản án, quyết định và tùy từng trường hợp mà quyết định như sau:: xác định trách nhiệm bồi thường đối với các trường hợp quy định tại các điểm b, c, d và đ khoản 1 điều này, buộc cơ quan, tổ chức bồi thường thiệt hại, khôi phục quyền, lợi ích hợp pháp của tổ chức, cá nhân, lợi ích công cộng, lợi ích của nhà nước, quyền, lợi ích hợp pháp của người thứ ba bị xâm phạm do quyết định hành chính, hành vi hành chính, quyết định kỷ luật buộc thôi việc, quyết định xử lý vụ việc cạnh tranh trái pháp luật gây ra; xác định trách nhiệm bồi thường thiệt hại của tòa án nhân dân tối cao có quyết định vi phạm pháp luật nghiêm trọng bị hủy do lỗi vô ý hoặc cố ý và gây thiệt hại cho đương sự hoặc xác định trách nhiệm bồi hoàn giá trị tài sản theo quy định của pháp luật;",1
"luật cư trú 2020: điều kiện đăng ký thường trú: người sinh sống, người làm nghề lưu động trên phương tiện không được đăng ký thường trú tại phương tiện đó khi đáp ứng các điều kiện sau đây:: là chủ phương tiện hoặc được chủ phương tiện đó đồng ý cho đăng ký thường trú;",0
